Student_ID,Name,Gender,Age,Department,Semester,Attendance_Percentage,Internal_Marks,External_Marks,City,Email
2268,Student_1268,Female,19,ECE,1,87.59,17.61,20.18,Kolkata,student1268@college.edu
2269,Student_1269,Male,24,CE,1,79.42,19.69,71.94,Kolkata,student1269@college.edu
2270,Student_1270,Female,22,CSE,6,60.63,12.42,36.35,Kolkata,student1270@college.edu
2271,Student_1271,Female,21,IT,3,54.85,19.4,31.92,Chennai,student1271@college.edu
2272,Student_1272,Female,23,ME,4,53.21,18.52,10.92,Pune,student1272@college.edu
2273,Student_1273,Male,20,ECE,8,79.63,19.11,19.97,Chennai,student1273@college.edu
2274,Student_1274,Male,19,ME,2,91.25,14.78,37.37,Mumbai,student1274@college.edu
2275,Student_1275,Male,24,CSE,2,92.92,12.66,14.45,Kolkata,student1275@college.edu
2276,Student_1276,Female,22,CSE,3,73.18,9.44,43.2,Bangalore,student1276@college.edu
2277,Student_1277,Male,21,EEE,3,89.21,21.49,39.58,Hyderabad,student1277@college.edu
2278,Student_1278,Male,20,CSE,3,97.34,17.17,59.87,Delhi,student1278@college.edu
2279,Student_1279,Male,24,ME,5,63.76,13.89,52.89,Mumbai,student1279@college.edu
2280,Student_1280,Female,24,CE,5,69.9,23.88,38.99,Bangalore,student1280@college.edu
2281,Student_1281,Female,20,CE,6,96.57,5.96,24.6,Delhi,student1281@college.edu
2282,Student_1282,Male,17,EEE,5,66.91,22,57.25,Delhi,student1282@college.edu
2283,Student_1283,Male,17,IT,7,95.69,24.95,56.01,Kolkata,student1283@college.edu
2284,Student_1284,Male,22,ME,7,99.05,22.74,19.96,Hyderabad,student1284@college.edu
2285,Student_1285,Male,21,ME,1,83.09,21.21,69.46,Delhi,student1285@college.edu
2286,Student_1286,Female,20,CSE,8,90.84,12.49,14.19,Pune,student1286@college.edu
2287,Student_1287,Female,22,ME,6,87.48,9.63,13.58,Bangalore,student1287@college.edu
2288,Student_1288,Female,22,ECE,8,84.98,19.7,22.18,Delhi,student1288@college.edu
2289,Student_1289,Female,18,IT,2,65.35,11.09,69.11,Mumbai,student1289@college.edu
2290,Student_1290,Male,24,CSE,4,52.85,8.52,43.8,Hyderabad,student1290@college.edu
2291,Student_1291,Male,23,ECE,1,67.15,20.73,61.22,Hyderabad,student1291@college.edu
2292,Student_1292,Male,24,EEE,2,83.35,11.25,24.81,Delhi,student1292@college.edu
2293,Student_1293,Female,17,CE,2,55.13,23.29,41.86,Hyderabad,student1293@college.edu
2294,Student_1294,Male,21,EEE,6,50.6,21.81,33.29,Mumbai,student1294@college.edu
2295,Student_1295,Female,24,CE,3,56.98,21.95,63.81,Bangalore,student1295@college.edu
2296,Student_1296,Female,20,EEE,3,85.79,20.43,11.47,Mumbai,student1296@college.edu
2297,Student_1297,Male,22,ME,8,98.64,22.62,25.85,Mumbai,student1297@college.edu
2298,Student_1298,Male,20,ECE,1,99.15,21.11,19.92,Pune,student1298@college.edu
2299,Student_1299,Male,18,CE,3,74.7,17.05,65.85,Kolkata,student1299@college.edu
2300,Student_1300,Female,21,CSE,2,93.47,10.92,40.39,Delhi,student1300@college.edu
2301,Student_1301,Male,22,ECE,3,86.84,22.76,36.27,Bangalore,student1301@college.edu
2302,Student_1302,Female,20,CSE,5,75.05,21.81,39.22,Hyderabad,student1302@college.edu
2303,Student_1303,Male,17,ECE,3,78.64,14.46,73.18,Mumbai,student1303@college.edu
2304,Student_1304,Female,23,ECE,2,56.86,5.78,65.27,Delhi,student1304@college.edu
2305,Student_1305,Female,18,EEE,8,96.88,17.77,55.91,Bangalore,student1305@college.edu
2306,Student_1306,Male,21,CE,6,67.6,6.01,28.88,Bangalore,student1306@college.edu
2307,Student_1307,Female,18,CE,1,72.31,23.53,20.74,Delhi,student1307@college.edu
2308,Student_1308,Female,17,ECE,4,83.58,24.23,69.89,Kolkata,student1308@college.edu
2309,Student_1309,Male,21,ME,3,66.7,8.79,37.5,Pune,student1309@college.edu
2310,Student_1310,Female,18,ME,7,62.71,18.53,28.12,Hyderabad,student1310@college.edu
2311,Student_1311,Male,19,CSE,7,81.55,6.85,40.61,Pune,student1311@college.edu
2312,Student_1312,Female,17,CSE,8,51.25,19.59,69.66,Bangalore,student1312@college.edu
2313,Student_1313,Male,17,EEE,2,86.04,11.95,35.16,Hyderabad,student1313@college.edu
2314,Student_1314,Male,17,ECE,4,75.7,18.62,46.57,Bangalore,student1314@college.edu
2315,Student_1315,Female,19,CSE,4,80.29,12.46,62.19,Mumbai,student1315@college.edu
2316,Student_1316,Female,19,CSE,5,81.59,7.91,37.76,Mumbai,student1316@college.edu
2317,Student_1317,Female,20,IT,4,76.35,13.12,25.18,Delhi,student1317@college.edu
2318,Student_1318,Female,22,ECE,7,79.13,7.25,74.64,Hyderabad,student1318@college.edu
2319,Student_1319,Female,23,EEE,6,84.19,16.54,72.18,Hyderabad,student1319@college.edu
2320,Student_1320,Male,18,CSE,2,87.66,5.82,64.83,Bangalore,student1320@college.edu
2321,Student_1321,Female,20,EEE,2,86.37,15.55,54.74,Pune,student1321@college.edu
2322,Student_1322,Male,18,CE,3,93.48,22.73,29.17,Mumbai,student1322@college.edu
2323,Student_1323,Male,23,EEE,3,59.47,21.76,69.37,Chennai,student1323@college.edu
2324,Student_1324,Female,22,ME,3,70.06,22.66,27.91,Delhi,student1324@college.edu
2325,Student_1325,Male,19,ME,7,97.39,23.44,62.05,Hyderabad,student1325@college.edu
2326,Student_1326,Male,22,EEE,7,69.83,7.09,69.69,Kolkata,student1326@college.edu
2327,Student_1327,Male,19,ME,8,56.24,7.57,49.2,Kolkata,student1327@college.edu
2328,Student_1328,Male,23,CE,7,76.27,16.14,62.2,Chennai,student1328@college.edu
2329,Student_1329,Female,22,ECE,7,55.47,22.88,61.46,Mumbai,student1329@college.edu
2330,Student_1330,Male,20,ME,7,60.14,24.49,22.56,Mumbai,student1330@college.edu
2331,Student_1331,Female,21,ME,7,99.92,5.93,53.42,Mumbai,student1331@college.edu
2332,Student_1332,Female,20,EEE,6,77.07,12.12,16.08,Pune,student1332@college.edu
2333,Student_1333,Male,18,CE,7,64.2,9.26,43.01,Bangalore,student1333@college.edu
2334,Student_1334,Female,20,ECE,8,99.74,20.12,20.55,Kolkata,student1334@college.edu
2335,Student_1335,Female,23,EEE,4,98.33,17.8,37.06,Mumbai,student1335@college.edu
2336,Student_1336,Female,17,EEE,4,72.04,7.4,64.14,Kolkata,student1336@college.edu
2337,Student_1337,Male,18,IT,5,63.02,14.67,74.17,Chennai,student1337@college.edu
2338,Student_1338,Female,22,CE,6,91.92,18.71,30.67,Delhi,student1338@college.edu
2339,Student_1339,Female,18,ECE,3,85.78,20.58,44.58,Bangalore,student1339@college.edu
2340,Student_1340,Female,21,CE,1,84.35,5.4,43.23,Pune,student1340@college.edu
2341,Student_1341,Male,19,ECE,7,94.66,22.81,72.04,Hyderabad,student1341@college.edu
2342,Student_1342,Female,22,CE,5,84.47,16.39,41.11,Chennai,student1342@college.edu
2343,Student_1343,Male,24,EEE,1,64.19,21.24,55.44,Bangalore,student1343@college.edu
2344,Student_1344,Male,18,EEE,8,84.69,21.16,69.92,Kolkata,student1344@college.edu
2345,Student_1345,Male,22,CSE,4,65.29,8.8,34.27,Chennai,student1345@college.edu
2346,Student_1346,Male,22,ME,5,87.96,7.2,68.64,Hyderabad,student1346@college.edu
2347,Student_1347,Male,22,IT,8,80.99,19.43,69.63,Bangalore,student1347@college.edu
2348,Student_1348,Male,19,CE,5,53.87,8.13,70.49,Pune,student1348@college.edu
2349,Student_1349,Female,24,IT,2,75.64,22,27.58,Delhi,student1349@college.edu
2350,Student_1350,Male,23,CSE,8,67.17,19.52,36.02,Hyderabad,student1350@college.edu
2351,Student_1351,Female,20,ME,4,66.43,21.84,66.58,Bangalore,student1351@college.edu
2352,Student_1352,Female,22,CE,4,80.11,10.98,33.35,Pune,student1352@college.edu
2353,Student_1353,Male,17,ECE,6,66.12,11.33,49.02,Kolkata,student1353@college.edu
2354,Student_1354,Female,23,ME,5,88.84,18.42,17.67,Hyderabad,student1354@college.edu
2355,Student_1355,Female,21,EEE,7,53.54,5.63,13.66,Chennai,student1355@college.edu
2356,Student_1356,Female,19,CSE,4,83.02,19.53,36.78,Mumbai,student1356@college.edu
2357,Student_1357,Female,18,ME,5,90.46,21.72,47.63,Chennai,student1357@college.edu
2358,Student_1358,Male,19,ME,6,83.64,13.3,35.53,Kolkata,student1358@college.edu
2359,Student_1359,Female,18,EEE,7,74.86,20.3,47.55,Bangalore,student1359@college.edu
2360,Student_1360,Male,19,CE,8,97.52,8.49,43.48,Delhi,student1360@college.edu
2361,Student_1361,Female,18,ECE,6,65,11.45,54.57,Hyderabad,student1361@college.edu
2362,Student_1362,Female,22,EEE,2,50.96,24.49,52.22,Bangalore,student1362@college.edu
2363,Student_1363,Male,20,ECE,7,71.6,24.73,37.58,Delhi,student1363@college.edu
2364,Student_1364,Female,18,CE,5,51.65,15.25,37.62,Kolkata,student1364@college.edu
2365,Student_1365,Female,24,ME,4,97.7,23.69,19.15,Hyderabad,student1365@college.edu
2366,Student_1366,Female,18,ECE,4,60.5,15.45,43.36,Pune,student1366@college.edu
2367,Student_1367,Male,17,CSE,5,89.45,10.83,48.17,Pune,student1367@college.edu
2368,Student_1368,Female,18,CSE,5,88.73,10.34,40.97,Bangalore,student1368@college.edu
2369,Student_1369,Male,17,EEE,5,60.89,23.59,31.17,Chennai,student1369@college.edu
2370,Student_1370,Female,21,CE,3,81.06,8.45,56.91,Bangalore,student1370@college.edu
2371,Student_1371,Male,22,EEE,7,52.4,16.59,14.85,Chennai,student1371@college.edu
2372,Student_1372,Male,17,EEE,4,74.18,16.11,69.44,Kolkata,student1372@college.edu
2373,Student_1373,Female,20,IT,7,50.73,19.79,11.34,Pune,student1373@college.edu
2374,Student_1374,Female,23,EEE,6,96.06,14.98,72.55,Hyderabad,student1374@college.edu
2375,Student_1375,Male,22,IT,4,98.8,10.45,40.05,Pune,student1375@college.edu
2376,Student_1376,Male,17,CSE,3,61.11,8.39,36.82,Chennai,student1376@college.edu
2377,Student_1377,Female,22,CSE,5,60.41,17.42,26.67,Bangalore,student1377@college.edu
2378,Student_1378,Male,24,EEE,2,87.69,19.38,10.65,Kolkata,student1378@college.edu
2379,Student_1379,Female,22,CSE,5,62.67,16.39,27.86,Pune,student1379@college.edu
2380,Student_1380,Female,22,CE,8,94.75,19.77,17.11,Kolkata,student1380@college.edu
2381,Student_1381,Female,21,IT,5,78.7,7.83,52.89,Pune,student1381@college.edu
2382,Student_1382,Female,20,IT,3,67.54,22.65,30.74,Bangalore,student1382@college.edu
2383,Student_1383,Male,19,EEE,7,91.63,16.65,59.87,Delhi,student1383@college.edu
2384,Student_1384,Female,19,CSE,4,74.67,7.54,23.45,Bangalore,student1384@college.edu
2385,Student_1385,Male,17,ECE,5,95.58,14.24,68.52,Pune,student1385@college.edu
2386,Student_1386,Female,22,IT,4,96.4,21.9,43.99,Chennai,student1386@college.edu
2387,Student_1387,Male,17,EEE,1,58.27,22.95,17.44,Bangalore,student1387@college.edu
2388,Student_1388,Female,21,EEE,6,50.12,10.29,36.05,Hyderabad,student1388@college.edu
2389,Student_1389,Male,21,CE,7,99.2,19.23,23.44,Chennai,student1389@college.edu
2390,Student_1390,Male,18,ME,4,95.31,7,22.98,Chennai,student1390@college.edu
2391,Student_1391,Female,24,ME,2,52.77,5.67,42.91,Chennai,student1391@college.edu
2392,Student_1392,Female,21,IT,6,91.65,16.21,53.67,Kolkata,student1392@college.edu
2393,Student_1393,Female,18,CE,8,72.89,18.9,69.26,Mumbai,student1393@college.edu
2394,Student_1394,Female,20,CE,8,62.95,20.92,42.64,Mumbai,student1394@college.edu
2395,Student_1395,Male,17,CE,2,93.94,11.8,72.78,Delhi,student1395@college.edu
2396,Student_1396,Female,23,IT,5,59.83,5.13,71.21,Chennai,student1396@college.edu
2397,Student_1397,Male,20,ME,6,97.36,14.59,66.23,Mumbai,student1397@college.edu
2398,Student_1398,Male,21,CE,4,60.28,5.32,42.5,Delhi,student1398@college.edu
2399,Student_1399,Female,20,CSE,6,80.68,6.84,19.16,Kolkata,student1399@college.edu
2400,Student_1400,Male,20,EEE,5,61.15,11.53,24.16,Chennai,student1400@college.edu
2401,Student_1401,Male,24,EEE,3,77.28,13.74,52.1,Hyderabad,student1401@college.edu
2402,Student_1402,Male,24,ECE,7,84.2,10.59,37.41,Kolkata,student1402@college.edu
2403,Student_1403,Male,24,ECE,2,59.51,16.64,19.54,Delhi,student1403@college.edu
2404,Student_1404,Female,20,IT,5,76.04,6.11,41.13,Kolkata,student1404@college.edu
2405,Student_1405,Female,21,IT,3,73.45,7.89,11.13,Hyderabad,student1405@college.edu
2406,Student_1406,Female,23,EEE,6,53.55,18.91,57.7,Kolkata,student1406@college.edu
2407,Student_1407,Female,22,CSE,6,90.92,7.84,14.78,Delhi,student1407@college.edu
2408,Student_1408,Male,20,ME,5,66.78,17.8,50.89,Hyderabad,student1408@college.edu
2409,Student_1409,Male,18,ME,4,78.73,6.09,61.55,Hyderabad,student1409@college.edu
2410,Student_1410,Female,21,IT,6,75.74,13.15,18.62,Kolkata,student1410@college.edu
2411,Student_1411,Female,20,CSE,4,75.66,8.55,43.71,Hyderabad,student1411@college.edu
2412,Student_1412,Female,23,IT,4,55.36,7.19,60.64,Bangalore,student1412@college.edu
2413,Student_1413,Male,22,ME,7,71.17,16.34,26.94,Kolkata,student1413@college.edu
2414,Student_1414,Female,24,IT,4,72.62,23.57,20.59,Chennai,student1414@college.edu
2415,Student_1415,Female,21,CE,1,86.68,6.1,31.89,Hyderabad,student1415@college.edu
2416,Student_1416,Female,19,IT,7,92,13.43,46.06,Kolkata,student1416@college.edu
2417,Student_1417,Male,22,EEE,3,77.25,19.15,47.39,Chennai,student1417@college.edu
2418,Student_1418,Male,18,IT,3,54.34,14.25,18.51,Hyderabad,student1418@college.edu
2419,Student_1419,Male,20,EEE,6,61.84,21.13,39.74,Chennai,student1419@college.edu
2420,Student_1420,Male,23,CSE,6,58.25,8.59,27.44,Pune,student1420@college.edu
2421,Student_1421,Male,19,ME,4,56.23,24.19,64.73,Hyderabad,student1421@college.edu
2422,Student_1422,Male,23,ECE,7,68.29,12.7,30.38,Pune,student1422@college.edu
2423,Student_1423,Male,19,ECE,7,61.47,11.83,64.52,Delhi,student1423@college.edu
2424,Student_1424,Male,21,ME,1,60.92,22.49,37.86,Delhi,student1424@college.edu
2425,Student_1425,Female,19,ECE,4,52.73,16.28,57.23,Kolkata,student1425@college.edu
2426,Student_1426,Female,18,IT,1,50.88,15.33,43.15,Mumbai,student1426@college.edu
2427,Student_1427,Male,18,CSE,8,55.14,19.54,50.43,Pune,student1427@college.edu
2428,Student_1428,Male,17,CSE,4,58.61,16.6,35.7,Pune,student1428@college.edu
2429,Student_1429,Female,18,ME,2,71.55,8.25,59.93,Delhi,student1429@college.edu
2430,Student_1430,Male,22,ECE,2,75.53,18.48,37.64,Pune,student1430@college.edu
2431,Student_1431,Male,19,IT,5,57.03,7.67,39.74,Mumbai,student1431@college.edu
2432,Student_1432,Male,18,CSE,4,71.24,21.12,43.65,Chennai,student1432@college.edu
2433,Student_1433,Female,21,CSE,7,67.09,24.79,64.07,Chennai,student1433@college.edu
2434,Student_1434,Female,23,CE,6,59.17,12.55,52.86,Mumbai,student1434@college.edu
2435,Student_1435,Female,24,CE,3,50.34,13.9,32.7,Pune,student1435@college.edu
2436,Student_1436,Female,23,CSE,5,73.35,5.93,53.57,Pune,student1436@college.edu
2437,Student_1437,Female,17,ME,6,84.28,5.27,51.76,Pune,student1437@college.edu
2438,Student_1438,Male,23,EEE,2,61.31,23.43,70.52,Bangalore,student1438@college.edu
2439,Student_1439,Female,19,EEE,4,56.59,7.57,64.69,Kolkata,student1439@college.edu
2440,Student_1440,Male,17,IT,5,94.35,13.92,52.08,Hyderabad,student1440@college.edu
2441,Student_1441,Male,19,CSE,4,63.75,21.31,32.2,Mumbai,student1441@college.edu
2442,Student_1442,Female,21,CSE,2,61.18,22.79,60.67,Mumbai,student1442@college.edu
2443,Student_1443,Female,17,CSE,5,92.85,15.39,47.39,Bangalore,student1443@college.edu
2444,Student_1444,Male,20,ME,2,90.86,16.3,74.04,Mumbai,student1444@college.edu
2445,Student_1445,Male,22,CE,1,72.42,18.39,26.09,Mumbai,student1445@college.edu
2446,Student_1446,Male,22,CSE,2,74.46,24.23,15.18,Bangalore,student1446@college.edu
2447,Student_1447,Female,19,CSE,7,60.89,17.05,14.54,Mumbai,student1447@college.edu
2448,Student_1448,Female,23,ECE,7,53.92,16.19,51.6,Pune,student1448@college.edu
2449,Student_1449,Female,24,ME,4,78.67,5.29,71.05,Bangalore,student1449@college.edu
2450,Student_1450,Female,24,IT,3,54.92,6.62,10.13,Kolkata,student1450@college.edu
2451,Student_1451,Female,20,CSE,2,72.46,16.54,57.18,Delhi,student1451@college.edu
2452,Student_1452,Male,17,ECE,6,97.02,23.72,52.71,Pune,student1452@college.edu
2453,Student_1453,Female,20,EEE,7,97.64,22.33,57.6,Pune,student1453@college.edu
2454,Student_1454,Male,20,IT,8,61.97,24.65,33.1,Hyderabad,student1454@college.edu
2455,Student_1455,Male,23,CSE,3,81.21,15.56,63.33,Bangalore,student1455@college.edu
2456,Student_1456,Male,24,CSE,1,73.7,20.76,12.91,Delhi,student1456@college.edu
2457,Student_1457,Female,17,ECE,5,93.78,21.81,59.1,Mumbai,student1457@college.edu
2458,Student_1458,Female,21,ME,5,63.57,17.96,27.36,Delhi,student1458@college.edu
2459,Student_1459,Female,23,CSE,7,50.19,11.77,40.99,Kolkata,student1459@college.edu
2460,Student_1460,Male,20,EEE,3,58.13,14.4,63.47,Chennai,student1460@college.edu
2461,Student_1461,Male,20,CSE,7,67.48,22.16,27.64,Pune,student1461@college.edu
2462,Student_1462,Male,21,EEE,5,65.79,10.97,22.04,Bangalore,student1462@college.edu
2463,Student_1463,Male,20,IT,8,89.57,23.47,54.29,Bangalore,student1463@college.edu
2464,Student_1464,Male,20,IT,2,84.03,9.6,44.67,Delhi,student1464@college.edu
2465,Student_1465,Male,20,CE,3,64.98,19.99,43.44,Hyderabad,student1465@college.edu
2466,Student_1466,Female,22,CE,4,72.89,17.61,26.69,Kolkata,student1466@college.edu
2467,Student_1467,Female,23,EEE,2,54.78,19.99,12.27,Chennai,student1467@college.edu
2468,Student_1468,Female,18,ME,2,94.91,13.75,36.67,Kolkata,student1468@college.edu
2469,Student_1469,Female,23,CSE,2,96.77,23.65,16.93,Bangalore,student1469@college.edu
2470,Student_1470,Male,21,CSE,4,98.99,17.65,68.89,Mumbai,student1470@college.edu
2471,Student_1471,Male,20,CE,8,93.43,10.77,12.68,Chennai,student1471@college.edu
2472,Student_1472,Female,23,EEE,1,58.7,17.77,38.06,Bangalore,student1472@college.edu
2473,Student_1473,Male,22,CSE,8,52.31,10.74,13.4,Hyderabad,student1473@college.edu
2474,Student_1474,Female,24,CSE,8,78.98,10.87,16.21,Chennai,student1474@college.edu
2475,Student_1475,Female,21,ME,8,95.63,12.99,52.83,Bangalore,student1475@college.edu
2476,Student_1476,Female,19,ECE,6,58.87,22.05,52.06,Hyderabad,student1476@college.edu
2477,Student_1477,Male,23,CE,7,50.35,15.01,12.15,Mumbai,student1477@college.edu
2478,Student_1478,Female,19,CE,5,90.27,18.58,10.07,Hyderabad,student1478@college.edu
2479,Student_1479,Female,20,ECE,7,53.84,12.84,15.12,Kolkata,student1479@college.edu
2480,Student_1480,Female,22,CSE,3,70.69,10.27,59.59,Delhi,student1480@college.edu
2481,Student_1481,Male,22,ME,8,83.94,24.09,48,Kolkata,student1481@college.edu
2482,Student_1482,Male,23,ME,1,61.84,17.07,12.48,Bangalore,student1482@college.edu
2483,Student_1483,Female,21,CE,3,54.2,23.68,41.73,Bangalore,student1483@college.edu
2484,Student_1484,Male,21,ME,7,88.5,9.07,56.28,Pune,student1484@college.edu
2485,Student_1485,Male,22,IT,5,81.51,7.94,66.48,Kolkata,student1485@college.edu
2486,Student_1486,Male,21,ECE,4,99.42,22.12,70.71,Chennai,student1486@college.edu
2487,Student_1487,Male,22,CSE,7,67.22,18.62,31.28,Mumbai,student1487@college.edu
2488,Student_1488,Male,23,IT,2,53.09,8.73,18.83,Pune,student1488@college.edu
2489,Student_1489,Male,18,ECE,7,86.72,10.39,25.4,Pune,student1489@college.edu
2490,Student_1490,Male,22,EEE,2,76.09,21.01,60.45,Pune,student1490@college.edu
2491,Student_1491,Male,19,CE,4,60.66,14.08,73.15,Bangalore,student1491@college.edu
2492,Student_1492,Male,21,ME,7,89.09,18.41,40.32,Delhi,student1492@college.edu
2493,Student_1493,Male,22,EEE,1,60.19,11.37,29.85,Hyderabad,student1493@college.edu
2494,Student_1494,Female,22,ME,1,63.03,12.62,37.9,Chennai,student1494@college.edu
2495,Student_1495,Female,23,IT,3,54.63,24.81,29.81,Bangalore,student1495@college.edu
2496,Student_1496,Male,21,CSE,4,69.97,9.95,26.67,Mumbai,student1496@college.edu
2497,Student_1497,Female,18,CSE,8,70.95,15.13,48.59,Bangalore,student1497@college.edu
2498,Student_1498,Female,23,CSE,1,75.73,21.89,11.02,Delhi,student1498@college.edu
2499,Student_1499,Male,18,ME,7,85.45,9.78,26.87,Bangalore,student1499@college.edu
2500,Student_1500,Male,24,EEE,4,95.31,13.3,52.99,Bangalore,student1500@college.edu
2501,Student_1501,Male,23,CSE,5,56.89,17.3,12.08,Kolkata,student1501@college.edu
2502,Student_1502,Female,21,EEE,2,52.72,14.62,15.41,Mumbai,student1502@college.edu
2503,Student_1503,Female,17,ME,7,50.93,14.19,29.07,Pune,student1503@college.edu
2504,Student_1504,Male,21,IT,2,57.18,12.25,67.06,Mumbai,student1504@college.edu
2505,Student_1505,Male,21,EEE,2,82.9,16.73,59.72,Mumbai,student1505@college.edu
2506,Student_1506,Male,18,IT,8,86.37,17.49,11.44,Kolkata,student1506@college.edu
2507,Student_1507,Female,18,ME,4,89.33,18.07,42.61,Hyderabad,student1507@college.edu
2508,Student_1508,Female,21,ME,4,62.19,6.41,27.85,Bangalore,student1508@college.edu
2509,Student_1509,Female,21,CE,3,65.29,17.62,52.16,Chennai,student1509@college.edu
2510,Student_1510,Female,21,ME,2,74.16,24.06,56.9,Pune,student1510@college.edu
2511,Student_1511,Male,18,ME,3,53.16,15.82,66.09,Hyderabad,student1511@college.edu
2512,Student_1512,Male,21,ECE,8,80.56,19.31,40.9,Delhi,student1512@college.edu
2513,Student_1513,Male,21,CSE,2,99.19,16.13,74.64,Bangalore,student1513@college.edu
2514,Student_1514,Male,24,CE,3,68.04,22.09,73.7,Pune,student1514@college.edu
2515,Student_1515,Female,20,CE,3,87.64,23.59,67.34,Chennai,student1515@college.edu
2516,Student_1516,Female,17,CE,5,75,8.68,47.37,Bangalore,student1516@college.edu
2517,Student_1517,Male,19,ECE,3,56.39,13.74,35.87,Delhi,student1517@college.edu
2518,Student_1518,Male,17,IT,4,79.11,12.85,33.69,Kolkata,student1518@college.edu
2519,Student_1519,Female,20,ME,3,64.99,13.1,10.79,Hyderabad,student1519@college.edu
2520,Student_1520,Male,19,CSE,2,51.72,7.51,26.2,Bangalore,student1520@college.edu
2521,Student_1521,Female,23,EEE,3,81.75,21.27,56.72,Pune,student1521@college.edu
2522,Student_1522,Male,21,IT,1,92.95,5.72,49.24,Mumbai,student1522@college.edu
2523,Student_1523,Male,20,ME,6,67.24,15.56,69.57,Chennai,student1523@college.edu
2524,Student_1524,Male,24,ECE,2,69.51,18.24,13.25,Bangalore,student1524@college.edu
2525,Student_1525,Male,23,ME,1,94.55,9.15,20.09,Pune,student1525@college.edu
2526,Student_1526,Male,21,ME,8,90.68,23.12,61.3,Mumbai,student1526@college.edu
2527,Student_1527,Male,18,ECE,2,85.75,21.77,33.3,Pune,student1527@college.edu
2528,Student_1528,Male,22,CE,4,62.44,14.42,17.69,Bangalore,student1528@college.edu
2529,Student_1529,Female,20,CE,6,95.51,13.22,74.77,Delhi,student1529@college.edu
2530,Student_1530,Female,18,CSE,6,57.72,9.73,61.17,Mumbai,student1530@college.edu
2531,Student_1531,Female,20,CSE,4,81.34,19.6,36.57,Mumbai,student1531@college.edu
2532,Student_1532,Female,24,CE,6,51.44,7.63,63.52,Pune,student1532@college.edu
2533,Student_1533,Female,20,IT,4,82.19,18.6,54.24,Kolkata,student1533@college.edu
2534,Student_1534,Male,18,EEE,1,63.86,21.85,61.35,Bangalore,student1534@college.edu
2535,Student_1535,Male,24,ME,8,72.48,9.57,62.99,Kolkata,student1535@college.edu
2536,Student_1536,Female,19,EEE,5,67.26,22.33,15.51,Hyderabad,student1536@college.edu
2537,Student_1537,Male,17,ME,2,58.64,5.67,50.49,Delhi,student1537@college.edu
2538,Student_1538,Female,21,CE,4,81.1,23.26,10.44,Kolkata,student1538@college.edu
2539,Student_1539,Female,20,CSE,2,94.1,7.37,12.82,Pune,student1539@college.edu
2540,Student_1540,Male,21,IT,8,97.95,17.92,68.76,Bangalore,student1540@college.edu
2541,Student_1541,Male,22,CSE,1,59.62,10,44.29,Kolkata,student1541@college.edu
2542,Student_1542,Male,18,EEE,5,85.87,21.73,57.83,Hyderabad,student1542@college.edu
2543,Student_1543,Female,21,CSE,8,83.22,15.25,64.5,Chennai,student1543@college.edu
2544,Student_1544,Male,18,CE,1,67.17,7.7,71.72,Hyderabad,student1544@college.edu
2545,Student_1545,Female,21,IT,6,50.95,16.42,66.51,Mumbai,student1545@college.edu
2546,Student_1546,Female,17,EEE,2,84.49,13.16,41.42,Bangalore,student1546@college.edu
2547,Student_1547,Female,17,IT,7,97.27,18.23,31.84,Mumbai,student1547@college.edu
2548,Student_1548,Male,24,ME,5,81.61,22.64,20.04,Kolkata,student1548@college.edu
2549,Student_1549,Male,17,CSE,6,71.76,13.19,36.02,Kolkata,student1549@college.edu
2550,Student_1550,Female,24,IT,8,76.26,10.8,33.82,Hyderabad,student1550@college.edu
2551,Student_1551,Male,17,ECE,5,59.98,5.29,46.37,Hyderabad,student1551@college.edu
2552,Student_1552,Male,17,CSE,6,87.53,16.5,53.26,Pune,student1552@college.edu
2553,Student_1553,Male,17,ME,1,87.32,13.05,73.59,Delhi,student1553@college.edu
2554,Student_1554,Female,18,IT,4,57.28,12.49,57.35,Pune,student1554@college.edu
2555,Student_1555,Female,20,EEE,2,93.9,8.66,51.84,Mumbai,student1555@college.edu
2556,Student_1556,Male,24,ME,3,63.46,13.6,31.78,Pune,student1556@college.edu
2557,Student_1557,Female,21,ECE,3,99.11,24.69,12.24,Hyderabad,student1557@college.edu
2558,Student_1558,Male,17,IT,1,69.15,10.96,28.73,Bangalore,student1558@college.edu
2559,Student_1559,Male,18,CE,8,58.89,16.99,59.95,Pune,student1559@college.edu
2560,Student_1560,Male,18,CSE,2,67.59,20.53,23.34,Chennai,student1560@college.edu
2561,Student_1561,Male,18,EEE,8,72.01,19.98,56.29,Delhi,student1561@college.edu
2562,Student_1562,Female,24,CE,2,53.47,11.58,47.69,Hyderabad,student1562@college.edu
2563,Student_1563,Female,20,IT,1,78.91,17.22,21.17,Bangalore,student1563@college.edu
2564,Student_1564,Female,24,IT,2,79.88,22.43,27.01,Kolkata,student1564@college.edu
2565,Student_1565,Male,21,ME,4,86.95,5.31,42.26,Pune,student1565@college.edu
2566,Student_1566,Male,20,IT,8,51.46,13.71,37.19,Hyderabad,student1566@college.edu
2567,Student_1567,Male,19,EEE,1,77.06,9.49,60.61,Kolkata,student1567@college.edu
2568,Student_1568,Female,23,CE,4,52.65,12.77,57.74,Kolkata,student1568@college.edu
2569,Student_1569,Male,18,EEE,2,85.06,13.32,47.35,Mumbai,student1569@college.edu
